course_code,course_name,credit_hours,description
PHY 121,College Physics I,5,"This is a non-calculus introductory course for students needing a general background in physics. The course includes the study of motion, momentum, energy, fluid statics and dynamics, wave motion, acoustics, temperature, heat and thermodynamics."
PHY 122,College Physics II,5,"This course includes the study of electricity, circuit theory, magnetism, radiation, geometric optics, interference, spectra, atomic structure and radioactivity. Offered winter semester only."
PHY 130,Physics for Technology Students,5,This course is a one-semester introduction to the principles of physics essential for students in post-secondary technology programs.
PHY 221,"Mechanics, Heat and Sound",5,"The course includes the study of static electricity, circuit theory, magnetism, radiation, geometric optics, interference, spectra, radioactivity, and nuclear structure."
PHY 222,"Electricity, Light and Modern Physics",5,"This course includes the study of static electricity, circuit theory, magnetism, radiation, geometric optics, interference, spectra, atomic structure, radioactivity and nuclear structure."
PHY 231,Statics,3,"This course is for students intending to major in civil or mechanical engineering, and includes the study of systems of forces, equilibrium, centroids, and an analysis of structures, friction and moments of inertia. This course may transfer as engineering credit. Offered winter semester only."
PHY 232,Introduction to Electric Circuits,3,"This is a basic course to develop in students the skills, background and understanding necessary for using and designing electrical circuits in the fields of electrical, mechanical, industrial and computer engineering.  Topics covered include electrical quantities and waveforms, Kirchhoff’s laws, Electrical Networks, Nodal and Mesh analysis, Thevenin and Norton equivalent circuits, Sinusoidal Steady State responses, Filters, the Laplace Transform, Three Phase AS Power, and Boolean/combinational logic circuits as well as sequential circuits."
PN 115,Dynamics of Human Relations,3,"This course will introduce the practical nursing student to the theories and concepts of human development and behavior across the life span. The focus will be on self-concept, stress and adaptation, communication, group process, mental health, chemical dependency, crisis intervention and psychosocial changes that take place throughout the lifespan. Nursing process and theories form the foundation to provide for caring nursing practice."
PN 120,Nutritional Concepts,1.5,This is a basic course designed to introduce the concepts of nutrition influencing health and well-being. This course will enable the practical nursing student to understand the positive correlation between nutrition and health status throughout the life span and dietary modification necessary to maintain and restore health throughout the lifespan in various cultures.
PN 130,Introduction to Nursing Concepts,5,"This course is an introduction to nursing concepts related to the care and caring of the individual patient. A holistic approach using the nursing process is emphasized as the foundation of nursing practice. This course focuses on the acquisition of basic nursing skills and fundamental theories. The role of the direct care provider, communicator, teacher, manager and member of the nursing profession are presented."
PN 130L,Introduction to Nursing Concepts Clinical,4.5,The clinical component of Introduction to Nursing Concepts provides an opportunity for the student to develop basic nursing skills in laboratory and clinical settings.
PN 140,Pharmacology for Practical Nurses I,1,"This course is an introduction to the use of pharmaceutical agents in nursing. Concepts include the methods and principles of pharmacology, the classification of drugs and drug administration using the nursing process. Drug classifications presented are drugs affecting the cardiovascular system, blood components and blood coagulation and the respiratory system. The role of the nurse as provider of care is emphasized, along with legal and ethical accountability."
PN 150,Adult Nursing I,2.5,Development in the art and science of nursing as it relates to the adult medical-surgical patient is the focus of this course. The practical nursing student will use the nursing process in the delivery of patient care. This course integrates previous knowledge with medical-surgical principles.
PN 150L,Adult Nursing I Clinical,3,"This course provides an opportunity for the student to care for adult patients in medical-surgical settings using the nursing process and applying concepts of a caring, holistic nursing approach."
PN 160,Maternal/Newborn Nursing,2,"This course provides an opportunity for the student to study culturally sensitive family-centered, maternal and newborn health using the nursing process. It includes reproduction, gestation, pregnancy, labor and delivery, postpartum and the newborn infant. The focus is on normal, deviations or complications in each area, and related nursing care."
PN 160L,Maternal/Newborn Nursing -Clinical,0.3,This course provides an opportunity for the student to use the nursing process in applying maternal and newborn health concepts of nursing to the patient.
PN 165,Child-Adolescent Nursing,2,"This course will present concepts of health and illness from birth throughout adolescence. Human developmental theories are applied to the nursing process as it relates to the care of the child, adolescent and family."
PN 165L,Child-Adolescent Nursing -Clinical,0.3,The clinical component of Child-Adolescent Nursing provides an opportunity for the student to develop skills in the nursing care of the child-adolescent and family.
PN 170,Pharmacology for Practical Nurses II,1.5,"This course is a continuation of PN 140 in the use of pharmaceutical agents in nursing. Concepts include the methods and principles of pharmacology, the classification of drugs and drug administration using the Nursing Process. Drug classifications presented are drugs affecting the urinary system, gastrointestinal system, endocrine system, integumentary system, nervous system, musculoskeletal system, autonomic nervous system, reproductive system, mental health, drug therapy in infection, and cancer. The role of the nurse as provider of care is emphasized, along with legal and ethical accountability."
PN 185,Contemporary Practical Nursing,2,This course focuses on preparation for entry into practice and the professional role of the practical nurse within the health care system. Theoretical concepts of leadership and management are introduced.
PN 190,Adult Nursing II,5,Continued development in the art and science of nursing as it relates to the adult medical-surgical patient is the focus of this course. The practical nursing student will use the nursing process in the delivery of patient care. This course integrates previous knowledge with medical-surgical principles.
PN 190L,Adult Nursing II Clinical,2.5,"This course provides an opportunity for the student to care for adult patients in medical-surgical and extended care settings using the nursing process and applying concepts of a caring, holistic nursing approach."
PS 101,Introduction to Political Science,3,"Institutions and principles of government utilizing the American experience at the national, state and local levels are examined. This course also includes a study of international organizations and global interrelationships."
PS 220,State and Local Government,3,"Students will study and analyze governmental structure, political processes and public policy at the state and local levels with emphasis on the experience in Michigan relative to the similarities and differences to both the national government and other states. Discussion of global and national policy impact on state and local entities will also be explored."
PS 230,Introduction to International Relations,3,This course provides an analysis of contemporary world politics with particular emphasis on the development and growth of nations and their struggle for power.
PSY 180,Introduction to Psychology,4,"This course is an introduction to the scientific study and explanation of human behavior. It covers a spectrum of behavioral functions and examines the biological, cognitive, and social processes that underlie these behaviors. The focus of the course is on understanding the major theories of human behavior, research findings, and practical applications."
PSY 220,Life Span Developmental Psychology,4,"This course is a survey of the psychology of human growth and development from conception to death. Physical, cognitive, and social aspects of development are discussed for each stage of life. Major theoretical perspectives and research methods in developmental psychology are examined."
PSY 230,Psychology of Effective Leadership and Supervision,4,"The majority of this course will focus on a sub-area of Organizational Psychology and focuses on performance management and improvement techniques that are based on the principles of behavioral psychology. Environmental change strategies are emphasized. While the course focuses on behavioral applications in the work environment, other theoretical orientations are surveyed. Topics include employee motivation, identifying performance targets worthy of change, developing measurement systems and tracking performance, behavior and performance analysis, behavior change strategies, evaluation of organizational impact, the effects of compensation practices on employee behavior, and leadership."
PSY 235,Social Psychology: A Psychological Perspective,4,"This course introduces students to social psychology from the psychological perspective. The nature and causes of human social behavior, emotion, and cognition will be studied. This course will also use social psychology research and knowledge to understand historical and current human situations."
PSY 260,Abnormal Psychology,4,"This course broadly studies abnormal or maladaptive behavior - its causes, symptoms, treatment, and prevention. Both theoretical and research perspectives of the major categories of mental disorders are introduced."
PSY 280,Human Sexuality,4,"This course is designed to introduce students to the biological, psychological, and social factors that regulate sexuality. Emphasis on psychological, behavioral, and social factors that influence sexuality, along with the theories and perspectives guiding a multidisciplinary understanding of human sexuality and gender, are covered."
PSY 285,Forensic and Legal Psychology,4,"The connection between the scientific study of human behavior and mental processes (psychology) and criminality has become increasingly apparent. This course occurs at the intersection of psychology and the criminal justice system and examines human behavior related to the legal process, including eyewitness memory, testimony, jury decision making, the insanity defense, and lie detection. Incidences of psychological involvement, ranging from the determination of competence (forensic psychology) and the profiling of various perpetrators is included. Legal cases pertaining to psychology will be discussed."
PSY 290,Research Design in Behavioral Sciences,4,"This course explores and compares the diverse methods used to research in psychology and behavioral sciences. Students will learn how investigators design and conduct studies, analyze and interpret data, and share results with professionals in the field. This course aims to train students to become better consumers of research and introduce them to the presentation and writing style associated with scientific study. Students will gain an understanding of the writing and publication format of the American Psychology Association."
RAD 101,Introduction to Radiologic Technology,3.75,"This course contains a complete introduction to radiologic technology, providing the student with information regarding the profession as well as cognitive information to ensure safe clinical practice. Radiation safety and infection control will be discussed along with social and legal constraints placed upon the healthcare professional. Radiology professional organizations will be recognized. This course will give students knowledge on the methods of meeting the patient’s physical needs during a radiographic exam. Patient care situations unique to the radiology department will be discussed. The role of the technologist will be discussed with concern to patient teaching and making the patient as comfortable as possible to ensure a successful examination."
RAD 102,Patient Care,3,"This course is a continued progression in learning for development of the student as a radiographer professional. This course provides instruction in pharmacology and drug administration for the medical imaging professional. The student will review anatomy and physiology of the various systems of the body imaged. Acute situations of patients, contrast radiography examinations, bedside radiography and special imaging modalities also will be discussed."
RAD 110,Radiographic Positioning I,2.25,"This course incorporates an introduction to radiographic terminology and preliminary steps in radiography. The student is provided with a thorough understanding of upper extremity, lower extremity, thoracic, vertebral, and pelvic skeletal and body structures and their anatomic relationships. This course involves the study of radiographic positions of the chest and abdomen."
RAD 111,Radiographic Positioning II,4,"This course is designed to provide instruction in radiographic examinations of the upper extremity, shoulder girdle, lower extremity, pelvis, vertebral column and thorax. Positioning skills, patient care, radiation protection and film critique will be emphasized. This course includes a lab for practice of positioning skills."
RAD 112,Radiographic Positioning III,3.75,"This course is designed to provide instruction in contrast radiographic examinations, mammography, pediatric and geriatric imaging. Composition, use and effects of contrast media on the human body are discussed. Positioning skills, patient care, radiation protection and film critique will be emphasized. This course includes a lab for practice of positioning skills."
RAD 113,Radiographic Positioning IV,1,"This course is designed to provide instruction in radiographic examinations of the skull. The student is provided with a thorough understanding of skeletal structures of the skull and their anatomic relationships. Positioning skills, patient care, radiation protection and film critique will be emphasized. This course includes a lab for practice of positioning skills."
RAD 120,Radiographic Imaging I,2.5,"This course provides an in-depth analysis of image formation, image receptors, image processing systems, x-ray equipment and radiographic equipment accessories. This course will cover factors that affect the photographic and geometric properties of the radiographic image. Visibility of detail, contrast, image receptor exposure and spatial resolution will be discussed along with manipulation of exposure factors and the effects on the resultant radiographic image."
RAD 121,Radiographic Imaging II,2.5,"In this course the student will become familiar with radiographic principles and conversion formulas. Emphasis is placed on the following conversion formulas: reciprocity law, inverse square law, 15% rule, magnification, grid conversions and screen conversions. The student will become familiar with image evaluation and application to radiographic principles, dedicated units and automatic exposure control. This course will also concern itself with atomic structure, physical properties and phenomenon of the universe, as well as properties of electricity and its generation. The student will study the basic X-ray circuitry and equipment function. Topics to be covered are series/parallel circuits, X-ray tubes and single/three phase current generations."
RAD 122,Radiographic Imaging III,1.5,This course will give the student the background and practices necessary to minimize radiation exposure to themselves and patients in order to function in the clinical environment. Federal and State Radiation Exposure Standards will also be covered.
RAD 130L,Radiographic Clinical Education I,4,"This course is devised to provide the student with the practical application, in a supervised clinical setting, of the theory covered in RAD 101 . Rotations through selected areas of the radiology department at the clinical sites allow the student to gain firsthand experiences in file room image management and transportation of patients. The student will observe, assist and perform basic radiographic procedures (chest, abdomen, and extremities) with direct supervision."
RAD 131L,Radiographic Clinical Education II,4,"This course is a continuation of Radiographic Clinical Education I with students performing radiographic examinations with direct supervision in clinical education centers. Emphasis is placed on upper and lower extremities, spine examinations, contrast media examinations and venipuncture clinical experience."
RAD 132L,Radiographic Clinical Education III,1.5,"A continuation of Clinical Education II with students performing radiographic examinations under direct supervision in the clinical education centers. Emphasis is placed on the spine, skull, mammography, pediatric and geriatric imaging. Students will begin to perform procedures with indirect supervision."
RAD 201,Radiographic Anatomy & Physiology,4,"Students will participate in image evaluation. Anatomical variations, artifacts, positioning techniques, quality technical factors and proper image identification will be discussed. This course investigates disease with its origins, causes and effects upon the body as an integrate whole. Pathology relevant to radiographic procedures will be discussed."
RAD 210,Radiographic Positioning V,3.75,"This course is designed to provide instruction in radiographic examinations in non-routine situations. Mobile and surgical radiography as well as trauma radiography, terms, injuries and care are discussed. Instruction of special views of the upper and lower extremities, vertebral column, pelvis, thorax and skull is provided. Positioning skills, patient care, radiation protection and film critique will be emphasized. This course includes a lab for practice of positioning skills."
RAD 220,Radiographic Imaging IV,3,"Upon completion of this course, the student will be able to identify normal anatomical structures in coronal, transverse and sagittal planes. The student will be able to relate sectional anatomy in CT and MRI images. This course will include a series of lectures providing the student with foundation knowledge in the special imaging modalities. Modalities discussed are Computed Tomography, Magnetic Resonance Imaging, Nuclear Medicine, Angiography, Ultrasound, Radiation Oncology and Mammography."
RAD 221,Radiographic Imaging V,3,"This course will introduce the student to fundamental principles of computer technology, historical development, types of computers, functional components of a computer and applications in radiology and digital imaging processing. Discussion of computerized radiography and indirect and direct digital systems will also be included."
RAD 222,Radiation Biology,1.5,Students will study the effects that radiation has on the human body. Among the topics covered will be the somatic and genetic effects of radiation and acute radiation syndromes.
RAD 230L,Radiographic Clinical Education IV,3.5,A continuation of Radiographic Clinical Education III with students performing procedures taught in previous clinical courses. Emphasis is placed on the radiography of the skull and special procedures. There is a concentration on perfection of clinical performance with 40 hours a week clinical rotations without other courses. Introduction of off-shift rotations will take place.
RAD 231L,Radiographic Clinical Education V,5.75,"A continuation of Radiographic Clinical Education IV with students perfecting positioning skills and learning to work independently. Emphasis is on non-routine radiographic procedures such as trauma radiography, mobile exams, operating room participation and special view examinations."
RAD 232L,Radiographic Clinical Education VI,5.75,"A continuation of Radiographic Clinical Education V with students striving for a higher degree of proficiency and continuing to advance into a more independent mode, performing more cases under indirect supervision on exams in which competency has been proven. Emphasis is on special imaging modalities rotations to enlighten the student for possible professional development."
RAD 233L,Radiographic Clinical Education VII,2,This course is a continuation of Radiographic Clinical Education VI with students practicing positioning skills with indirect supervision. Emphasis is placed on completing clinical competency requirements. Rotations through special imaging modalities are also completed.
RAD 240,Radiologic Seminar,2.5,"This course prepares students to graduate and to enter in the transition of the role of a professional healthcare worker. This course gives an in depth analysis of professional competencies required for entry into the workplace including: radiographic procedures, patient care, image production and evaluation, equipment operation and maintenance, radiation protection and evaluation processes."
RD 050,Introduction to College Reading,3,"This course is designed to improve reader’s engagement in active reading that consists of predicting, questioning, clarifying and summarizing. Students will become flexible readers by learning and understanding how, when, where, and why to use a variety of task appropriate strategies that promote comprehension."
RSP 100,Respiratory Assessment,2,"A combined lecture-laboratory course providing the foundation for both clinical skills and basic patient assessment skills vital to the practice of respiratory therapy in a patient care setting. This course introduces the professional standards for medical asepsis, blood borne pathogens, patient positioning, basic pulmonary assessment, medical ethics and behavioral problems unique to patients with respiratory illnesses."
RSP 110,Cardiopulmonary Anatomy and Physiology,4,"This course focuses on the study of cardiopulmonary anatomy and physiology. Emphasis is placed on structure, function, and physiology of the cardiac and respiratory systems in addition to other body systems and the role each plays in the maintenance of homeostasis. Topics include cardiac and pulmonary anatomy and physiology, cardiac conduction system, alveoli, pulmonary vascular system, O2 and CO2 exchange, lung segments, and mechanisms of breathing."
RSP 120,Respiratory Pharmacology,2,A course providing an overview of general pharmacology principles and various drug categories that surround the care of cardiopulmonary patients. Emphasis will be made on drugs used in the critical care management of cardiopulmonary conditions as well as a thorough treatment of drugs administered directly by respiratory therapists.
RSP 130,Respiratory Procedures,4,"This course is a combination of lecture and lab providing the foundation for both clinical skills and basic patient assessment skills vital to the practice of respiratory therapy. This course introduces the professional standards for medical asepsis, blood borne pathogens, understanding of airway management, humidification, aerosol drug therapy, airway clearance, and lung expansion therapies. Students will perform patient, pulmonary and cardiac assessments, and identify cardiopulmonary emergencies. Students will  address medical ethics and behavioral problems unique to patients with respiratory illnesses."
RSP 140,Cardiopulmonary Pathophysiology,2,"This course provides the basis for therapeutic management by introducing the student to the structural and functional abnormalities leading to pathology of the pulmonary system. Using a problem solving approach, the students will apply knowledge of pulmonary disease and diagnostics to clinical case scenarios."
RSP 150,Hemodynamic Monitoring,3,"This course focuses on the evaluation and interpretation of hemodynamic monitoring parameters including cardiac rhythms, arterial blood gases and emergency interventions."
RSP 160,Case Study Review and Research I,2,"This course will have students review relative case studies in addition to choosing a research topic for written and oral presentation. Each case presents patient history, test results, lung sounds, physical appearance, vital signs, and other patient parameters. These case studies will challenge each student’s ability to solve diagnostic and therapeutic issues based upon knowledge and patient assessment skills. Students will be required to complete a research paper based upon a research topic of their choice."
RSP 170,Respiratory Therapy Practicum I,2,"This course provides students with the opportunity to gain hands-on experience in hospital facilities with basic respiratory therapy equipment and simulated practice of basic respiratory care procedures and therapies. Practicum skills include: patient assessment, medical gas therapy, humidity and aerosol therapy, hyperinflation therapy, airway clearance techniques, and infection control procedures."
RSP 180,Mechanical Ventilation I,4,"This course develops an understanding of the scientific basis for continuous mechanical ventilation interventions employed in the clinical practice of respiratory therapy with an emphasis on classification, set up, maintenance, complications and conditions for implementing and discontinuing mechanical ventilator life support. Students will utilize simulation to develop skills to the application of mechanical ventilation, circuit changes, maintenance, and ancillary procedures."
RSP 190,Respiratory Therapy Practicum II,2,Provides students the opportunity to continue their hands-on experience in hospital facilities. Students will continue to work with respiratory therapy equipment and simulated practice of basic respiratory care procedures and therapies.
RSP 200,Mechanical Ventilation II,4,Students emphasize the assessment and management of respiratory care patients on invasive and non-invasive mechanical ventilation. Students apply techniques and concepts to treat patients with disease states seen in critical care areas. This lecture/lab course will advance student knowledge in mechanical ventilation modes and techniques in relation to patients’ diagnosis and clinical parameters. Students will utilize in-class lab and simulation experiences to develop skills to the application of invasive and non-invasive mechanical ventilation.
RSP 210,Respiratory Therapy Practicum III,4,"This course continues the students’ opportunity to obtain real world experience in an acute care setting. The continued focus will be in adult intensive care, emergency rooms, and performing floor therapies. This on-going real world experience will advance students’ knowledge of respiratory care skill sets, hemodynamic monitoring, and non-invasive and invasive mechanical ventilation."
RSP 220,Neonatal and Pediatric Pathophysiology,2,"This course introduces students to neonatal and pediatric respiratory pathophysiology. The course focuses on patient assessment, diagnosis, treatment, and management of neonatal and pediatric respiratory therapy diseases and disorders."
RSP 230,Respiratory Care in the Outpatient Setting,3,"This course gives an overview of the respiratory therapist’s involvement in rehabilitation therapy, home care, cardiopulmonary testing diagnostics, and sleep laboratory patients. Critical thinking, formulating care plans, patient and caregiver education are emphasized. This course requires students to do clinical rotations in the different alternative care settings."
RSP 240,Neonatal and Pediatric Respiratory Therapy,4,"This course examines more advanced topics of neonate and pediatric respiratory therapy including invasive and noninvasive mechanical ventilation, patient initiation of mechanical ventilation and non-invasive mechanical ventilation, patient assessment, treatment, management and weaning parameters, airway management, aerosol therapy, oxygen therapy and emergency response."
RSP 250,Case Study Review and Research II,2,"This course provides students with advanced case studies and research topics. Each case presents patient history, test results, lung sounds, physical appearance, vital signs, mechanical ventilation, and other patient parameters. These cases challenge each student’s ability to solve diagnostic and therapeutic issues based upon knowledge and patient assessment skills. Students will be required to complete a research paper based upon a research topic of their choice."
RSP 260,Respiratory Therapy Practicum IV,4,"Students will continue to utilize their communication, didactic, and clinical skill sets in an intensive care setting. This course will advance student knowledge of invasive and non-invasive equipment, including trouble shooting, maintenance of a ventilator, alternative modes of ventilation, weaning parameters and extubation."
RSP 270,Respiratory Therapy Capstone,2,"A comprehensive course preparing students for the National Board of Respiratory Care (NBRC) Certification and Registry Examinations. Students will become familiar with clinical simulation testing through use of formative, summative assessments, and computer simulations. Self‑Assessment Examinations will be administered during this course. A program exit exam will be given at the end of the semester."
RSP 280,Respiratory Therapy Practicum V,4,"This final practicum will demonstrate how students have progressed in their clinical skills utilizing prior knowledge and experience. The focus of this practicum will be neonatal, pediatric, and adult patients. Students demonstrate skill sets learned from previous practicums to focus particularly neonatal and pediatric patient population."
SD 110,Career Development,1,"This course provides a structure for students to make or refine decisions related to career choices. Classroom interaction and activities foster a learning environment that promotes self-awareness with respect to values, interests, personality, skills, and financial and lifestyle goals. Students will investigate careers by using a variety of techniques and resources. The course includes applying career research and the decision making process to generating personal career choices, plans, and alternatives."
SD 120,Assertive Communication,1,"Interpersonal skills such as negotiating, teamwork, problem solving, and listening are critical to academic, personal and employment success. This course is designed to teach students how to express beliefs, feelings, needs and preferences in an honest, direct and appropriate manner. In addition, students are taught how to distinguish between non-assertive, assertive and aggressive responses, as well as to identify the basic tenets of human rights. Assertiveness skills will be learned through techniques such as in-class discussion, lectures, reading material, role-playing, and presentations. Personal application is an integral piece of the course."
SD 140,College Success,2,"This course is designed to provide students with insights into factors that are associated with college success.  It will foster an emphasis on learning and practicing academic skills that lead to success in college courses.  In an effort to maximize student potential, the course will promote a deeper understanding of strengths and challenges, and will foster a deeper understanding of learning strategies, time management, decision making, and other techniques.  Furthermore, the course will cultivate a deeper understanding and awareness of college resources, services, expectations, and processes."
SD 150,Stress Management,1,This course covers the theoretical and practical application of stress management and the use of stress management techniques to promote physical and emotional well-being. It provides conceptual frameworks for understanding stress and its impact on health and functioning. Students will participate in stress assessment and learn various techniques to lower their stress level.
SOC 101,Principles of Sociology,3,"Sociology focuses on the systematic understanding of social interaction, social organization, social institutions, and social change. Understanding sociology helps discover and explain social patterns and see how such patterns change over time and in different settings. Major themes in sociological thinking include the interplay between the individual and society, how society is both stable and changing, the causes and consequences of social inequality, and the social construction of human life."
SOC 110,Social Problems,3,"This course is intended to explore the contemporary social problems of society. Students pursuing careers that address community issues in various fields such as social work, counseling, mental health, medical care, law enforcement, and corrections will learn how to understand the causes of social problems and effective approaches to solving them. In addition to focusing on issues at the community level of analysis, students will learn about national and international issues that affect life in a globally interconnected world."
SOC 160,"Modern Relationships, Marriage and Family",3,"This course will provide students with a fundamental description of family forms and issues across the life course, guided by historic and contemporary perspectives. Topics covered in the course include diversity in family patterns, gender roles, intimate behavior, mate selection, problems of marital adjustment, family stability and crisis, divorce, parenting, and modern relationships. This course is a once-a-year offering."
SOC 200,Self and Society,3,"This course studies the underlying processes of human interaction focusing on motives, attitudes, norms, the socialization process, social factors of perception, and personality development.  Emphasis will be on the development of the individual and human nature in a social environment.  This course is offered from a sociological perspective of social psychology."
SOC 201,Minority Relations,3,"This course focuses on identifying various minority groups nationally and globally. Focusing on related aspects of oppression, prejudice, bias, discrimination and various forms of ‘isms (racism, sexism, classism, ageism, colorism, etc.). Addressing aspects of social change and social movements as it relates to diversity, equity, and inclusion."
SOC 210,Introduction to Social Work,3,"This course provides students with an overview and analysis of the social work profession including social work concepts, practice, and the various roles a social worker plays in the field. A comparison of practice in a variety of social work settings with target populations is provided. The course objectives correspond to the Educational Policy and Accreditation Standards (EPAS) of competency established by the Council on Social Work Education."
SOC 211,Criminology,3,"This course introduces students to the scientific analysis of crime and criminality. Sociological concepts and criminological theories of causation are used to analyze the nature, and extent of crime. Theoretical explanations for criminal behavior and the dynamics of social justice, social control, typologies of violent and property crimes, and victimology will also be evaluated."
SOC 280,Global Cultures,3,"Global Cultures is an investigation into how rapidly expanding transnational human migration, technology, finance, mass media, and ideologies combine to define global cultures. In order to understand how these global cultural systems influence and are influenced through the examination of particular world cultures, a holistic analysis of these relationships is conducted."
SP 101,Introductory Spanish I,4,"This course takes a conversational approach towards the understanding and usage of the fundamentals of the language. Systematic techniques are employed to develop efficiency in pronunciation, reading, writing and speaking at a beginning level. Audio materials are available to enhance students’ speaking and comprehension skills."
SP 102,Introductory Spanish II,4,Students should obtain a thorough knowledge of the fundamentals of the language and a broad assimilation of a basic vocabulary for practical usage. This class is open to students who have had one semester of the language in college or one year in high school.
SP 203,Intermediate Spanish I,4,"This course offers a conversational approach into the study of the Spanish-speaking countries. Strong emphasis is placed on situations that enable students to think in Spanish, inducing them to express themselves in the language with more confidence. By the end of the semester, students should be equipped to discuss a diversity of cultural subjects pertaining to the people’s culture. The class is open to students who have completed one year of college Spanish or a minimum of two years in high school."
SP 204,Intermediate Spanish II,4,A systematic review of the fundamentals along with vocabulary enrichment leads students to a more effective self-expression in the language. Open to students who have had at least two semesters of college Spanish or a minimum of two years in high school.
SP 257,Selected Topics in Spanish,3,"This course is an intensive study of one or more specialized interests in literature, language, and/or culture. Topics will be selected by the discipline. Those students planning to transfer and use this course as an elective for a Spanish major or minor will be expected to do their coursework in Spanish. Depending on the course, the instructor may also give alternative assignments in English to students interested in Spanish culture and literature who are taking the course for electives in the humanities."
SPC 101,Speech Communication,3,"This is a beginning course in human communication dealing with public address, small group and one-to-one communication. Through preparing and giving at least five speeches of various types that employ a variety of modes, students will study speech psychology, organization and listening. The course is designed to help meet the communication needs of any student in any chosen profession."
SPC 101H,Honors Speech Communication,3,"This course will offer students an enhanced learning opportunity to gain speaking and listening skills and apply them to any field of study or profession. Through preparing and giving at least five speeches, the Honors course will provide the student an opportunity to achieve greater mastery of speech preparation and delivery through use of various models and modes of public speaking. Furthermore, through the inclusion of a cultural awareness assignment, the course will promote increased cultural awareness and a deeper understanding of the global nature of communication."
SPC 102,Advanced Speech Communication,3,"This course presents practice and theory in persuasive, informative and non-verbal communication. Students will also be involved in some educational role playing as well as the study of emotional appeals, interviewing, the art of conversation, argumentation and persuasion in contemporary society. This course is highly recommended for students in the fields of business, education, psychology and political science. It is also recommended for other students who wish to expand their communication knowledge and skills."
THA 101,Introduction to Theatre,3,This course offers an insider’s window on the world of the modern theatre. Emphasis is placed upon defining the roles of the many creative artists who contribute to the creation of a theatrical event. A brief survey of western theatre history provides historical context for the development of modern theatre occupations and dramatic genres. Students choose an individualized term project and present their research (dramaturgy) and production concept and/or design in an environment of artistic collaboration.
THA 105,Oral Interpretation,3,This course develops and improves skills in oral reading.  Emphasis is placed on understanding the meaning of literature and on transmitting this meaning to an audience.  Oral performances and a study of the theories of interpretation comprise the semester’s work.  A public performance will be included as an assignment within the semester.
THA 106,Fundamentals of Acting,3,"This course is an introduction to acting on the stage. Through exercises, games, discussion and scene work, students will be introduced to the history and vocabulary of acting, and contemporary methods and skills of stage performance. Students will learn relaxation and other warm-up skills, character development and physical preparation techniques and how to personalize a performance. Scenes from classical and contemporary plays will be rehearsed and performed."
THA 107,Fundamentals of Stage Makeup,3,"This course is the study of theatrical makeup, its techniques, basic principles and practical application.  Through a combination of reading assignments, lectures, demonstrations and supervised practice sessions, students will explore the relationship between makeup and dramatic characters. Students will be exposed to basic skills in makeup application and method as it applies to theatre, film and video."
THA 206,Improvisation and Role Playing,3,"This course continues and builds upon the material learned in THA 106 , and is intended for students who would like to develop role playing and improvisational (non-scripted) theatre techniques. Games and exercises will be used to develop imagination skills that are needed to create strong characters, as well as the trust and collaboration that are required to develop an effective group performance. A final improvisational performance will be presented."
THA 207,Intermediate Acting,3,"This course continues and builds upon the material learned in THA 106 , and is intended for students who are considering completing an acting or performance major at a four-year college or university, or pursuing a career in acting onstage or in films. Exercises, games, discussion and scene work will be more challenging than in the previous course, and will include scenes from historic eras in world theatre. Students will select and prepare an audition monologue."
THA 211,Theatre Practicum - Stage Management,1,"One credit hour will be earned for the student’s significant participation as a stage manager for a live theatre production at St. Clair County Community College. The production may be part of the theatre discipline season, the SC4 drama club, or another approved production. A maximum of one credit in THA 211 , THA 212 , THA 213 , THA 214 , THA 215 or THA 216 may be earned per semester."
THA 212,Theatre Practicum - Stage Craft,1,"One credit hour will be earned for the student’s significant participation as a technical crew member for a live theatre production at St. Clair County Community College. The production may be part of the theatre discipline season, the SC4 drama club, or another approved production. A maximum of one credit in THA 211 , THA 212 , THA 213 , THA 214 , THA 215 or THA 216 may be earned per semester."
THA 213,Theatre Practicum - Theatrical Design,1,"One credit hour will be earned for the student’s significant participation as a theatrical designer for a live theatre production at St. Clair County Community College. The production may be part of the theatre discipline season, the SC4 drama club, or another production approved by the instructor and department chairperson. A maximum of one credit in THA 211 , THA 212 , THA 213 , THA 214 , THA 215 or THA 216 may be earned per semester."
THA 214,Theatre Practicum - Directing,1,"One credit hour will be earned for the student’s significant participation as an artistic director or assistant director for a live theatre production at St. Clair County Community College. The production may be part of the theatre discipline season, the SC4 drama club, or another approved production. A maximum of one credit in THA 211 , THA 212 , THA 213 , THA 214 , THA 215 or THA 216 may be earned per semester."
THA 215,Theatre Practicum - Dramaturgy,1,"One credit hour will be earned for the student’s significant participation as a dramaturg for a live theatre production at St. Clair County Community College. The production may be part of the theatre discipline season, the SC4 drama club, or another approved production. A maximum of one credit in THA 211 , THA 212 , THA 213 , THA 214 , THA 215 or THA 216 may be earned per semester."
THA 216,Theatre Practicum - Acting,1,"One credit hour will be earned for the student’s significant participation as an actor for a live theatre production at St. Clair County Community college. The production may be part of the theatre discipline season, the SC4 drama club, or another approved production. A maximum of one credit in THA 211 , THA 212 , THA 213 , THA 214 , THA 215 or THA 216 may be earned per semester."
